Date,Close,z_score,ema_signal,vol_scaled_ret
1996-05-23 00:00:00-04:00,5762.1201171875,-0.46860925282036214,77.5402275693732,-0.004211928156053665
1996-05-24 00:00:00-04:00,5762.85986328125,-0.1149617352855331,85.33569469546273,0.0001965206284280906
1996-05-28 00:00:00-04:00,5709.669921875,-1.2396189793654635,88.19811387426034,-0.014109501378478509
1996-05-29 00:00:00-04:00,5673.830078125,-0.8697776325090418,87.94576796368256,-0.009544788256270679
1996-05-30 00:00:00-04:00,5693.41015625,0.30181223436680055,88.96306739423744,0.0052214069229228706
1996-05-31 00:00:00-04:00,5643.18017578125,-1.1904142045026929,86.02575536372751,-0.013530917828857065
1996-06-03 00:00:00-04:00,5624.7099609375,-0.5518983531835504,81.9035452593107,-0.005156338849574636
1996-06-04 00:00:00-04:00,5665.7099609375,0.7660914136504209,81.07294378946426,0.011414044842013303
1996-06-05 00:00:00-04:00,5697.47998046875,0.547461667128819,82.48731759040129,0.008776848330994949
1996-06-06 00:00:00-04:00,5667.18994140625,-0.8109636699330262,81.35962868966908,-0.008353091591118206
1996-06-07 00:00:00-04:00,5697.10986328125,0.5141540461192743,82.37934723733906,0.008277967331954874
1996-06-10 00:00:00-04:00,5687.8701171875,-0.35156020163146706,82.43821014874993,-0.0025559199250125638
1996-06-11 00:00:00-04:00,5668.66015625,-0.5564883663580599,80.9169742287504,-0.005362848658548432
1996-06-12 00:00:00-04:00,5668.2900390625,-0.1256174880688103,79.37788909601386,-0.0001044657743341955
1996-06-13 00:00:00-04:00,5657.9501953125,-0.339118033180358,77.09624280572007,-0.002927556446397676
1996-06-14 00:00:00-04:00,5649.4501953125,-0.3035866228894789,74.29627716016148,-0.0024167666345158187
1996-06-17 00:00:00-04:00,5652.77978515625,-0.024910279240402323,71.91023673605287,0.0009533372803064208
1996-06-18 00:00:00-04:00,5628.02978515625,-0.6646907539388658,67.83559538557256,-0.007103722301732638
1996-06-19 00:00:00-04:00,5648.35009765625,0.37459521007605323,65.58189155266518,0.005877268483584049
1996-06-20 00:00:00-04:00,5659.43017578125,0.16697412740535603,64.26744969637093,0.0032039089169336988
1996-06-21 00:00:00-04:00,5705.22998046875,0.982815699832765,66.3400925488404,0.013326469999300067
1996-06-24 00:00:00-04:00,5717.7900390625,0.2092403098594016,68.96557194423713,0.0036364182528847953
1996-06-25 00:00:00-04:00,5719.27001953125,-0.044043999311159786,71.26076922131506,0.0004280144056736883
1996-06-26 00:00:00-04:00,5682.7001953125,-0.9169846562073392,70.45765738072896,-0.010600706044345263
1996-06-27 00:00:00-04:00,5677.52978515625,-0.18775208236878704,69.22393726798691,-0.0015082877323160896
1996-06-28 00:00:00-04:00,5654.6298828125,-0.5844090177615991,66.30453185669103,-0.006734514637041735
1996-07-01 00:00:00-04:00,5729.97998046875,1.6846051935712687,69.14228033933159,0.021800341322179596
1996-07-02 00:00:00-04:00,5720.3798828125,-0.2665379988354096,70.80915899171487,-0.0027766975484846087
1996-07-03 00:00:00-04:00,5703.02001953125,-0.44046761453252853,70.8626998034706,-0.005028058252332723
1996-07-05 00:00:00-04:00,5588.14013671875,-2.5816056336677,62.28501995516581,-0.03278559274654151
1996-07-08 00:00:00-04:00,5550.830078125,-0.8445392819744452,51.806035788893496,-0.010754002736988172
1996-07-09 00:00:00-04:00,5581.85986328125,0.7081193888034174,44.713726436020806,0.008936514554261255
1996-07-10 00:00:00-04:00,5603.64990234375,0.4822141851439461,39.95328709981641,0.0062516412196904365
1996-07-11 00:00:00-04:00,5520.5400390625,-1.8778175323457529,29.508336200841768,-0.023689938247296493
1996-07-12 00:00:00-04:00,5510.56005859375,-0.24504922183044883,19.457972397631238,-0.002883552925446824
1996-07-15 00:00:00-04:00,5349.509765625,-3.467845536424185,-1.408563112561751,-0.044603343850080794
1996-07-16 00:00:00-04:00,5358.759765625,0.2632169885204916,-19.207039913348126,0.0026528855461308955
1996-07-17 00:00:00-04:00,5376.8798828125,0.4662089015655552,-33.59498487642213,0.005185316197060389
1996-07-18 00:00:00-04:00,5464.18017578125,1.9839049544060419,-39.80459538087507,0.02448224075495884
1996-07-19 00:00:00-04:00,5426.81982421875,-0.8027694766454465,-47.99802901132898,-0.010400541759164054
1996-07-22 00:00:00-04:00,5390.93994140625,-0.7777981400878584,-57.82433929609124,-0.010067818908673061
1996-07-23 00:00:00-04:00,5346.5498046875,-0.9648221758331229,-69.71073873548812,-0.01250117223215616
1996-07-24 00:00:00-04:00,5354.68994140625,0.22091705880841375,-79.50095501284613,0.00231499407893029
1996-07-25 00:00:00-04:00,5422.009765625,1.555830105622309,-83.02006546535904,0.01897459394780858
1996-07-26 00:00:00-04:00,5473.06005859375,1.1688788024192056,-82.18277092605604,0.014198732398832622
1996-07-29 00:00:00-04:00,5434.58984375,-0.8073542324309472,-84.13795054680122,-0.010655139603705588
1996-07-30 00:00:00-04:00,5481.93017578125,1.0725184546962583,-82.1863632924842,0.013030567606764258
1996-07-31 00:00:00-04:00,5528.91015625,1.076882871597246,-76.80260196303425,0.013705648526545534
1996-08-01 00:00:00-04:00,5594.75,1.5479260777000952,-66.98432977676111,0.019430673374014242
1996-08-02 00:00:00-04:00,5679.830078125,1.9222406572733604,-51.82278721777948,0.024309158973237262
1996-08-05 00:00:00-04:00,5674.27978515625,-0.15318957404225678,-38.69877367867775,-0.0015756167754655134
1996-08-06 00:00:00-04:00,5696.10986328125,0.46402774297746896,-25.367795344146543,0.0061858026752373415
1996-08-07 00:00:00-04:00,5718.669921875,0.4727007110796716,-11.824535331625157,0.006360549756722734
1996-08-08 00:00:00-04:00,5713.490234375,-0.12961887676032474,-0.185127518581794,-0.0014956044586292218
1996-08-09 00:00:00-04:00,5681.31005859375,-0.7445158587589734,7.7327971356007765,-0.009301410294774642
1996-08-12 00:00:00-04:00,5704.97998046875,0.5302138874269402,16.49873870220381,0.006840575956302564
1996-08-13 00:00:00-04:00,5647.27978515625,-1.3237834433399471,19.934340627427446,-0.016613614345628257
1996-08-14 00:00:00-04:00,5666.89990234375,0.44068525590504315,24.403183144027935,0.005663922058004619
1996-08-15 00:00:00-04:00,5665.77978515625,-0.034547283612681765,28.23273048059491,-0.0003228665702800803
1996-08-16 00:00:00-04:00,5689.4501953125,0.5350419139046342,33.337538964347914,0.006812149586613618
1996-08-19 00:00:00-04:00,5699.43994140625,0.2088890213637602,38.54241984691271,0.0028807838145945425
1996-08-20 00:00:00-04:00,5721.259765625,0.47509476403355005,44.70901555240471,0.006267653380307103
1996-08-21 00:00:00-04:00,5689.81982421875,-0.7468038777977626,47.74086819186232,-0.009062811605071299
1996-08-22 00:00:00-04:00,5733.47021484375,0.9800887309137422,53.59443671546342,0.012593379736036083
1996-08-23 00:00:00-04:00,5722.740234375,-0.2616088166374579,57.87740342528832,-0.003094922273957954
1996-08-26 00:00:00-04:00,5693.89013671875,-0.6665819589698434,59.4064699836963,-0.008338548056635298
1996-08-27 00:00:00-04:00,5711.27001953125,0.39014624539568205,61.945088370711346,0.005025052978216564
1996-08-28 00:00:00-04:00,5712.3798828125,-0.005639705841385142,64.1582034086041,0.00032755088371886563
1996-08-29 00:00:00-04:00,5647.64990234375,-1.5314079948573822,61.1578679326376,-0.019048311531474585
1996-08-30 00:00:00-04:00,5616.2099609375,-0.7858953535688697,56.029892413489506,-0.009460860665974307
1996-09-03 00:00:00-04:00,5648.39013671875,0.7277977223587656,53.78215311953045,0.009656789327873679
1996-09-04 00:00:00-04:00,5656.89990234375,0.1700247698303258,52.32217538219447,0.0025590417903037736
1996-09-05 00:00:00-04:00,5606.9599609375,-1.2048625602013348,47.19177758350361,-0.015120692717849273
1996-09-06 00:00:00-04:00,5659.85986328125,1.25923756638552,46.51024592263548,0.015918173841399583
1996-09-09 00:00:00-04:00,5733.83984375,1.7146175554726217,51.35151337027037,0.022011606544809055
1996-09-10 00:00:00-04:00,5727.18017578125,-0.2021853005060664,55.04558113654002,-0.001969420831356077
1996-09-11 00:00:00-04:00,5754.919921875,0.5962821655091887,60.29020604339985,0.008181295501558359
1996-09-12 00:00:00-04:00,5771.93994140625,0.3459486391676289,66.09718912578137,0.005008144512902346
1996-09-13 00:00:00-04:00,5838.52001953125,1.4786006470003037,76.10226741515908,0.0192618193533019
1996-09-16 00:00:00-04:00,5889.2001953125,1.0753837484841127,88.61984623552507,0.0144883639101462
1996-09-17 00:00:00-04:00,5888.830078125,-0.08709211072299762,99.51809475668142,-0.00010538141714108631
1996-09-18 00:00:00-04:00,5877.35986328125,-0.33541258443847705,108.12859979094083,-0.00326734760291668
1996-09-19 00:00:00-04:00,5867.740234375,-0.2903546243786161,114.83314453837556,-0.0027440178722894395
1996-09-20 00:00:00-04:00,5888.4599609375,0.39214057976827366,122.10834904308285,0.005900970211942754
1996-09-23 00:00:00-04:00,5894.740234375,0.06405320340242927,128.79380331821721,0.0017845253846935887
1996-09-24 00:00:00-04:00,5874.02978515625,-0.5692507314172528,132.92099254553432,-0.005996380084292663
1996-09-25 00:00:00-04:00,5877.35986328125,-0.022244853692019905,136.57417717025146,0.0009673026894767147
1996-09-26 00:00:00-04:00,5868.85009765625,-0.29729328105445624,138.91271983763272,-0.0024742652624083015
1996-09-27 00:00:00-04:00,5872.919921875,-0.01835472720292698,141.02447566931096,0.0011922219394486237
1996-09-30 00:00:00-04:00,5882.169921875,0.11433330312993932,143.31969568361728,0.0027272926278890555
1996-10-01 00:00:00-04:00,5904.89990234375,0.4243989330190039,146.78424662020552,0.006677567056197181
1996-10-02 00:00:00-04:00,5933.97021484375,0.5760581404071744,151.7546686025962,0.008529554512303156
1996-10-03 00:00:00-04:00,5932.85009765625,-0.11500368810827206,155.7863883456439,-0.00033169337959878994
1996-10-04 00:00:00-04:00,5992.85986328125,1.3159740383451186,163.564157757889,0.017610825499447445
1996-10-07 00:00:00-04:00,5979.81005859375,-0.39140790014369936,169.16733628639668,-0.003811796827294414
1996-10-08 00:00:00-04:00,5966.77001953125,-0.3861826354121822,172.83261681958174,-0.003814868130490856
1996-10-09 00:00:00-04:00,5930.6201171875,-0.906805865852386,173.0385617395923,-0.01065437496373369
1996-10-10 00:00:00-04:00,5921.669921875,-0.2579169116572494,172.21832523138346,-0.002675244277247796
1996-10-11 00:00:00-04:00,5969.3798828125,1.0699234225642333,174.74274393676478,0.014140317698079233
1996-10-14 00:00:00-04:00,6010.0,0.8956359466617441,179.69592849971013,0.011957566259834202
1996-10-15 00:00:00-04:00,6004.77978515625,-0.1833789950696706,183.35196946950418,-0.0015334349297665654
1996-10-16 00:00:00-04:00,6020.81005859375,0.30956782651983383,187.44656640743597,0.004702354666123007
1996-10-17 00:00:00-04:00,6059.2001953125,0.8127135070006313,193.60136347393473,0.011279860369843726
1996-10-18 00:00:00-04:00,6094.22998046875,0.7133043167887706,201.31903919612796,0.010253174412792517
1996-10-21 00:00:00-04:00,6090.8701171875,-0.17712667349324565,207.52485915241596,-0.0009814630727224285
1996-10-22 00:00:00-04:00,6061.7998046875,-0.7853570645381813,210.4474017360999,-0.008567624212355017
1996-10-23 00:00:00-04:00,6036.4599609375,-0.6990786925401193,210.73347150687823,-0.007495572361330535
1996-10-24 00:00:00-04:00,5992.47998046875,-1.1181639811144386,207.28107203473883,-0.013058860217584694
1996-10-25 00:00:00-04:00,6007.02001953125,0.26662717877656406,204.91693731647047,0.004337579579644048
1996-10-28 00:00:00-05:00,5972.72998046875,-0.890568263496639,199.85354556776474,-0.010241299536188771
1996-10-29 00:00:00-05:00,6007.02001953125,0.7377597643112508,197.5595582369624,0.010236546130399206
1996-10-30 00:00:00-05:00,5993.22998046875,-0.40429090858783845,194.11264243202004,-0.004108271169330976
1996-10-31 00:00:00-05:00,6029.3798828125,0.7653409961537068,193.40315448855017,0.010734350230805245
1996-11-01 00:00:00-05:00,6021.93017578125,-0.26481734778041316,191.84558011584068,-0.0022061802121634377
1996-11-04 00:00:00-05:00,6041.68017578125,0.3688393566933638,191.5834745085358,0.005842304684296977
1996-11-05 00:00:00-05:00,6081.18017578125,0.8174925917099912,193.95528308350367,0.011593480475884155
