Date,Close
1996-01-02 00:00:00-05:00,3507.409912109375
1996-01-03 00:00:00-05:00,3517.139892578125
1996-01-04 00:00:00-05:00,3496.93994140625
1996-01-05 00:00:00-05:00,3491.22998046875
1996-01-08 00:00:00-05:00,3502.64990234375
1996-01-09 00:00:00-05:00,3462.68994140625
1996-01-10 00:00:00-05:00,3398.5
1996-01-11 00:00:00-05:00,3418.280029296875
1996-01-12 00:00:00-05:00,3414.7900390625
1996-01-15 00:00:00-05:00,3407.81005859375
1996-01-16 00:00:00-05:00,3445.239990234375
1996-01-17 00:00:00-05:00,3439.530029296875
1996-01-18 00:00:00-05:00,3448.6201171875
1996-01-19 00:00:00-05:00,3466.699951171875
1996-01-22 00:00:00-05:00,3475.590087890625
1996-01-23 00:00:00-05:00,3473.7900390625
1996-01-24 00:00:00-05:00,3507.52001953125
1996-01-25 00:00:00-05:00,3495.14990234375
1996-01-26 00:00:00-05:00,3519.360107421875
1996-01-29 00:00:00-05:00,3533.739990234375
1996-01-30 00:00:00-05:00,3566.31005859375
1996-01-31 00:00:00-05:00,3595.389892578125
1996-02-01 00:00:00-05:00,3608.070068359375
1996-02-02 00:00:00-05:00,3596.02001953125
1996-02-05 00:00:00-05:00,3618.969970703125
1996-02-06 00:00:00-05:00,3644.550048828125
1996-02-07 00:00:00-05:00,3661.889892578125
1996-02-08 00:00:00-05:00,3691.820068359375
1996-02-09 00:00:00-05:00,3694.8798828125
1996-02-12 00:00:00-05:00,3718.780029296875
1996-02-13 00:00:00-05:00,3714.449951171875
1996-02-14 00:00:00-05:00,3693.929931640625
1996-02-15 00:00:00-05:00,3677.1201171875
1996-02-16 00:00:00-05:00,3660.52001953125
1996-02-20 00:00:00-05:00,3619.070068359375
1996-02-21 00:00:00-05:00,3654.919921875
1996-02-22 00:00:00-05:00,3709.7900390625
1996-02-23 00:00:00-05:00,3710.75
1996-02-26 00:00:00-05:00,3668.56005859375
1996-02-27 00:00:00-05:00,3654.179931640625
1996-02-28 00:00:00-05:00,3643.919921875
1996-02-29 00:00:00-05:00,3624.669921875
1996-03-01 00:00:00-05:00,3649.840087890625
1996-03-04 00:00:00-05:00,3688.860107421875
1996-03-05 00:00:00-05:00,3708.739990234375
1996-03-06 00:00:00-05:00,3695.31005859375
1996-03-07 00:00:00-05:00,3702.2900390625
1996-03-08 00:00:00-05:00,3592.320068359375
1996-03-11 00:00:00-05:00,3624.14990234375
1996-03-12 00:00:00-05:00,3609.77001953125
