Date,Close
1996-01-02 00:00:00-05:00,316.80999755859375
1996-01-03 00:00:00-05:00,315.2099914550781
1996-01-04 00:00:00-05:00,310.7699890136719
1996-01-05 00:00:00-05:00,312.19000244140625
1996-01-08 00:00:00-05:00,312.3900146484375
1996-01-09 00:00:00-05:00,307.3999938964844
1996-01-10 00:00:00-05:00,302.9100036621094
1996-01-11 00:00:00-05:00,305.7200012207031
1996-01-12 00:00:00-05:00,305.1400146484375
1996-01-15 00:00:00-05:00,302.1300048828125
1996-01-16 00:00:00-05:00,301.75
1996-01-17 00:00:00-05:00,302.6199951171875
1996-01-18 00:00:00-05:00,304.010009765625
1996-01-19 00:00:00-05:00,305.2799987792969
1996-01-22 00:00:00-05:00,307.1700134277344
1996-01-23 00:00:00-05:00,308.30999755859375
1996-01-24 00:00:00-05:00,310.42999267578125
1996-01-25 00:00:00-05:00,310.55999755859375
1996-01-26 00:00:00-05:00,311.2200012207031
1996-01-29 00:00:00-05:00,311.82000732421875
1996-01-30 00:00:00-05:00,313.3800048828125
1996-01-31 00:00:00-05:00,315.3800048828125
1996-02-01 00:00:00-05:00,317.32000732421875
1996-02-02 00:00:00-05:00,317.7200012207031
1996-02-05 00:00:00-05:00,318.4599914550781
1996-02-06 00:00:00-05:00,320.1499938964844
1996-02-07 00:00:00-05:00,319.4100036621094
1996-02-08 00:00:00-05:00,320.4700012207031
1996-02-09 00:00:00-05:00,321.1199951171875
1996-02-12 00:00:00-05:00,321.4100036621094
1996-02-13 00:00:00-05:00,319.82000732421875
1996-02-14 00:00:00-05:00,321.07000732421875
1996-02-15 00:00:00-05:00,320.75
1996-02-16 00:00:00-05:00,321.5899963378906
1996-02-20 00:00:00-05:00,318.9100036621094
1996-02-21 00:00:00-05:00,321.3399963378906
1996-02-22 00:00:00-05:00,325.1400146484375
1996-02-23 00:00:00-05:00,325.760009765625
1996-02-26 00:00:00-05:00,325.29998779296875
1996-02-27 00:00:00-05:00,324.8500061035156
1996-02-28 00:00:00-05:00,325.260009765625
1996-02-29 00:00:00-05:00,324.92999267578125
1996-03-01 00:00:00-05:00,324.1000061035156
1996-03-04 00:00:00-05:00,325.55999755859375
1996-03-05 00:00:00-05:00,326.8500061035156
1996-03-06 00:00:00-05:00,327.1099853515625
1996-03-07 00:00:00-05:00,327.4200134277344
1996-03-08 00:00:00-05:00,319.2099914550781
1996-03-11 00:00:00-05:00,322.07000732421875
1996-03-12 00:00:00-05:00,321.0199890136719
1996-03-13 00:00:00-05:00,323.4599914550781
1996-03-14 00:00:00-05:00,325.0799865722656
1996-03-15 00:00:00-05:00,325.0799865722656
1996-03-18 00:00:00-05:00,328.6700134277344
1996-03-19 00:00:00-05:00,328.92999267578125
1996-03-20 00:00:00-05:00,328.3399963378906
1996-03-21 00:00:00-05:00,328.8699951171875
1996-03-22 00:00:00-05:00,329.4800109863281
1996-03-25 00:00:00-05:00,327.7200012207031
1996-03-26 00:00:00-05:00,327.7099914550781
1996-03-27 00:00:00-05:00,328.489990234375
1996-03-28 00:00:00-05:00,328.82000732421875
1996-03-29 00:00:00-05:00,330.7699890136719
1996-04-01 00:00:00-05:00,332.44000244140625
1996-04-02 00:00:00-05:00,333.2300109863281
1996-04-03 00:00:00-05:00,334.07000732421875
1996-04-04 00:00:00-05:00,334.7900085449219
1996-04-08 00:00:00-04:00,330.7099914550781
1996-04-09 00:00:00-04:00,332.42999267578125
1996-04-10 00:00:00-04:00,331.0299987792969
1996-04-11 00:00:00-04:00,329.4700012207031
1996-04-12 00:00:00-04:00,331.17999267578125
1996-04-15 00:00:00-04:00,333.5199890136719
1996-04-16 00:00:00-04:00,335.57000732421875
1996-04-17 00:00:00-04:00,334.8500061035156
1996-04-18 00:00:00-04:00,337.4599914550781
1996-04-19 00:00:00-04:00,338.510009765625
1996-04-22 00:00:00-04:00,340.989990234375
1996-04-23 00:00:00-04:00,343.5199890136719
1996-04-24 00:00:00-04:00,344.6400146484375
1996-04-25 00:00:00-04:00,346.239990234375
1996-04-26 00:00:00-04:00,347.8299865722656
1996-04-29 00:00:00-04:00,348.2200012207031
1996-04-30 00:00:00-04:00,348.2799987792969
1996-05-01 00:00:00-04:00,350.2799987792969
1996-05-02 00:00:00-04:00,345.94000244140625
1996-05-03 00:00:00-04:00,346.8500061035156
1996-05-06 00:00:00-04:00,346.8699951171875
1996-05-07 00:00:00-04:00,345.6600036621094
1996-05-08 00:00:00-04:00,345.19000244140625
